,FFP_TIER,AVG_INTERVAL,avg_discount,EXCHANGE_COUNT,Point_NotFlight,Ration_L1Y_Flight_Count,L1Y_BP_SUM,P1Y_BP_SUM,Customer_Status
60241,4,32.0,0.30972182,0,0,0.0,0,484,已流失
60242,4,1.0,0.25,0,0,0.0,0,0,已流失
60243,4,52.0,0.465584133,0,0,0.0,0,422,已流失
60244,4,120.0,0.380491803,0,17,0.6,500,1000,准流失
60245,4,73.0,0.473701731,0,0,0.0,0,434,已流失
60246,4,131.0,0.317624293,0,0,0.0,0,244,已流失
60247,4,4.0,0.49,0,12,1.0,778,0,未流失
60248,4,616.0,0.413731575,0,0,0.5,0,388,准流失
60249,4,30.0,0.525,0,2,0.0,0,800,已流失
60250,4,190.5,0.533333333,0,0,0.666666667,510,255,准流失
60251,4,1.0,0.7,0,0,0.0,0,540,已流失
60252,4,3.0,0.7,0,0,0.0,0,946,已流失
60253,4,44.0,0.7,0,0,0.0,0,540,已流失
60254,4,62.0,0.7,0,0,0.0,0,946,已流失
60255,4,35.0,0.637964072,0,16,1.0,863,0,未流失
60256,4,4.0,0.92,0,0,1.0,1000,0,未流失
60257,4,69.0,0.92,0,0,1.0,1000,0,未流失
60258,4,3.0,0.92,0,0,1.0,1000,0,未流失
60259,4,23.0,0.92,0,0,1.0,1000,0,未流失
60260,4,1.0,0.92,0,1,1.0,1000,0,未流失
60261,4,1.0,0.92,0,0,1.0,1000,0,未流失
60262,4,7.0,0.92,0,0,1.0,1000,0,未流失
60263,4,27.0,0.92,0,0,1.0,1000,0,未流失
60264,4,61.0,0.92,0,0,1.0,1000,0,未流失
60265,4,183.5,0.37270119,0,4,0.666666667,0,422,准流失
60266,4,78.0,0.867149837,0,0,1.0,1110,0,未流失
60267,4,13.0,0.3,0,0,1.0,1394,0,未流失
60268,4,8.0,0.6,0,0,0.0,0,652,已流失
60269,4,20.0,0.82,0,0,1.0,1220,0,未流失
60270,4,68.0,0.933333333,0,22,0.666666667,1000,500,准流失
60271,4,41.0,0.933333333,0,13,0.0,0,1500,已流失
60272,4,224.0,0.475,0,0,0.5,0,434,准流失
60273,4,18.5,0.646666667,0,0,1.0,900,0,未流失
60274,4,94.0,0.523333333,0,1,0.333333333,667,532,已流失
60275,4,524.0,0.648411729,0,0,0.5,377,500,准流失
60276,4,452.0,0.961086957,0,0,0.5,500,515,准流失
60277,4,81.0,0.434189189,0,0,1.0,499,0,未流失
60278,4,8.0,0.25,0,0,0.0,0,0,已流失
60279,4,295.0,0.7,0,0,0.5,270,268,准流失
60280,4,360.0,0.44754223,0,0,0.5,200,786,准流失
60281,4,1.0,0.915,0,0,1.0,1000,0,未流失
60282,4,65.0,0.915,0,1,1.0,1000,0,未流失
60283,4,187.0,0.915,0,33,1.0,1000,0,未流失
60284,4,35.0,0.41781768,0,0,0.0,0,515,已流失
60285,4,4.0,0.531068741,0,27,1.0,434,0,未流失
60286,4,61.0,0.606875,0,0,1.0,1061,0,未流失
60287,4,3.0,0.5180372,0,0,0.0,0,735,已流失
60288,4,82.0,0.479700816,0,0,1.0,814,0,未流失
60289,4,44.33333333,0.821428571,0,0,0.0,0,2000,已流失
60290,4,15.0,0.41,0,0,1.0,427,0,未流失
60291,4,0.0,0.649477566,0,0,0.0,0,648,已流失
60292,4,2.0,0.565,0,3,1.0,690,0,未流失
60293,4,35.0,0.544352759,0,0,0.0,0,676,已流失
60294,4,123.0,0.567419355,0,0,0.0,0,532,已流失
60295,4,484.0,0.466268789,0,16,0.5,0,326,准流失
60296,4,9.0,0.91,0,20,1.0,1000,0,未流失
60297,4,179.0,0.551087866,1,1,0.5,562,479,准流失
60298,4,260.0,0.564951717,0,0,0.5,218,376,准流失
60299,4,490.0,0.644112607,0,0,0.5,270,329,准流失
60300,4,350.0,0.466770186,0,9,0.5,0,422,准流失
60301,4,64.0,0.465075155,0,9,0.0,0,494,已流失
60302,4,395.0,0.748157895,0,0,0.5,670,241,准流失
60303,4,17.0,0.618564706,0,0,1.0,980,0,未流失
60304,4,2.0,0.81,0,13,1.0,1220,0,未流失
60305,4,193.0,0.81,0,0,0.5,610,244,准流失
60306,4,5.0,0.4,0,28,1.0,0,0,未流失
60307,4,10.0,0.4,0,0,0.0,0,958,已流失
60308,4,485.0,0.607743056,0,24,0.5,610,448,准流失
60309,4,3.0,0.76706355,0,0,1.0,860,0,未流失
60310,4,9.0,0.649814356,0,0,0.0,0,646,已流失
60311,4,186.0,1.0,0,0,0.0,0,1146,已流失
60312,4,3.0,0.4,0,0,0.0,0,978,已流失
60313,4,326.0,0.8,0,0,0.5,568,568,准流失
60314,4,29.0,0.744113475,0,0,0.0,0,926,已流失
60315,4,713.0,0.563469388,0,0,0.5,0,500,准流失
60316,4,3.0,0.60902439,0,0,1.0,937,0,未流失
60317,4,2.0,0.642742331,0,0,1.0,846,0,未流失
60318,4,171.0,0.6,0,0,0.0,0,658,已流失
60319,4,1.0,0.6,0,30,1.0,658,0,未流失
60320,4,28.0,0.4,0,2,0.0,0,987,已流失
60321,4,1.0,0.948641304,0,0,0.0,0,1015,已流失
60322,4,350.0,0.852850163,0,0,0.5,610,500,准流失
60323,4,2.0,0.344150509,0,8,0.0,0,726,已流失
60324,4,197.0,0.301338515,0,0,0.5,0,498,准流失
60325,4,356.0,0.446016191,0,18,0.5,0,353,准流失
60326,4,196.0,0.365270506,0,19,0.5,0,400,准流失
60327,4,3.0,0.4,0,0,0.0,0,958,已流失
60328,4,2.0,0.4,0,0,0.0,0,958,已流失
60329,4,3.0,0.4,0,4,0.0,0,958,已流失
60330,4,5.0,0.4,0,0,0.0,0,958,已流失
60331,4,2.0,0.4,0,0,0.0,0,958,已流失
60332,4,4.0,0.4,0,0,0.0,0,958,已流失
60333,4,7.0,0.4,0,0,0.0,0,958,已流失
60334,4,2.0,0.4,0,0,0.0,0,958,已流失
60335,4,4.0,0.4,0,0,0.0,0,958,已流失
60336,4,37.5,0.4,0,0,0.0,0,308,已流失
60337,4,9.0,0.4,0,1,0.0,0,958,已流失
60338,4,4.0,0.4,0,0,0.0,0,958,已流失
60339,4,1.0,0.4,0,0,0.0,0,958,已流失
60340,4,6.0,0.4,0,2,0.0,0,958,已流失
60341,4,6.0,0.4,0,1,0.0,0,958,已流失
60342,4,2.0,0.4,0,0,0.0,0,958,已流失
60343,4,2.0,0.4,0,0,0.0,0,958,已流失
60344,4,6.0,0.4,0,0,0.0,0,958,已流失
60345,4,0.0,0.4,0,0,0.0,0,1007,已流失
60346,4,0.0,0.4,0,0,0.0,0,1007,已流失
60347,4,111.0,0.425824176,0,0,0.5,0,426,准流失
60348,4,231.0,0.645,0,0,0.5,349,874,准流失
60349,4,6.0,0.659457755,0,0,0.0,0,634,已流失
60350,4,6.0,0.7,0,0,0.0,0,967,已流失
60351,4,2.0,0.7,0,0,1.0,967,0,未流失
60352,4,3.0,0.7,0,0,0.0,0,552,已流失
60353,4,3.0,0.38,0,0,1.0,0,0,未流失
60354,4,2.0,0.38,0,0,1.0,0,0,未流失
60355,4,292.0,0.441063291,0,0,1.0,502,0,未流失
60356,4,2.0,0.38,0,0,1.0,0,0,未流失
60357,4,3.0,0.38,0,0,1.0,0,0,未流失
60358,4,125.0,0.56,0,0,1.0,662,0,未流失
60359,4,376.0,0.557248,0,0,0.5,515,479,准流失
60360,4,372.0,0.49254717,0,0,0.5,0,511,准流失
60361,4,10.0,0.9,0,0,0.0,0,1000,已流失
60362,4,24.0,0.9,0,0,0.0,0,1000,已流失
60363,4,2.0,0.9,0,0,0.0,0,1000,已流失
60364,4,6.0,0.9,0,0,0.0,0,1000,已流失
60365,4,1.0,0.9,0,0,0.0,0,1000,已流失
60366,4,4.0,0.9,0,0,0.0,0,1000,已流失
60367,4,5.0,0.9,0,0,0.0,0,1000,已流失
60368,4,1.0,0.9,0,0,0.0,0,1000,已流失
60369,4,3.0,0.9,0,0,0.0,0,1000,已流失
60370,4,4.0,0.462981366,0,0,1.0,422,0,未流失
60371,4,80.0,0.398853211,0,0,0.0,0,610,已流失
60372,4,4.0,0.92,0,3,1.0,1030,0,未流失
60373,4,30.0,0.92,0,0,1.0,1030,0,未流失
60374,4,28.0,0.92,0,0,1.0,1030,0,未流失
60375,4,96.0,0.557536077,0,0,1.0,1035,0,未流失
60376,4,343.0,0.423447016,0,0,0.5,0,422,准流失
60377,4,3.0,0.849275244,0,0,1.0,1110,0,未流失
60378,4,11.0,0.849275244,0,0,1.0,1110,0,未流失
60379,4,57.0,0.375,0,27,0.0,0,494,已流失
60380,4,11.0,0.375,0,0,1.0,494,0,未流失
60381,4,83.0,0.375,0,0,0.0,0,494,已流失
60382,4,3.0,0.375,0,0,0.0,0,494,已流失
60383,4,278.0,0.666070288,0,29,0.0,0,581,已流失
60384,4,2.0,0.9,0,0,0.0,0,1000,已流失
60385,4,5.0,0.9,0,26,0.0,0,1000,已流失
60386,4,3.0,0.9,0,0,0.0,0,1000,已流失
60387,4,9.0,0.875,1,26,1.0,1000,0,未流失
60388,4,4.0,0.875,0,0,1.0,1000,0,未流失
60389,4,1.0,0.298053249,0,0,0.0,0,400,已流失
60390,4,8.0,0.306837607,0,0,0.0,0,200,已流失
60391,4,4.0,0.28,0,0,1.0,0,0,未流失
60392,4,183.0,0.428924598,0,1,0.5,0,500,准流失
60393,4,80.5,0.428177705,0,0,0.666666667,224,200,准流失
60394,4,48.0,0.7,0,1,0.0,0,536,已流失
60395,4,156.0,0.75,0,0,1.0,564,0,未流失
60396,4,564.0,0.579030641,0,0,0.5,346,270,准流失
60397,4,19.0,0.590847072,0,0,0.0,0,803,已流失
60398,4,55.0,0.533333333,0,0,1.0,854,0,未流失
60399,4,3.0,0.8,0,0,0.0,0,854,已流失
60400,4,1.0,0.8,0,17,0.0,0,854,已流失
60401,4,36.0,0.354641148,0,0,1.0,202,0,未流失
60402,4,15.0,0.403492804,0,0,1.0,224,0,未流失
60403,4,670.0,0.895004314,0,0,0.5,500,500,准流失
60404,4,13.0,0.33,0,0,1.0,0,0,未流失
60405,4,269.0,0.532542373,0,0,0.5,257,422,准流失
60406,4,188.0,0.895,0,0,1.0,1000,0,未流失
60407,4,0.0,0.4,0,0,0.0,0,988,已流失
60408,4,0.0,0.4,0,0,0.0,0,988,已流失
60409,4,243.0,0.339151098,0,23,0.333333333,0,227,已流失
60410,4,309.0,0.780271493,0,0,0.5,691,200,准流失
60411,4,7.0,0.25,0,0,0.0,0,0,已流失
60412,4,156.0,0.472830361,0,0,1.0,874,0,未流失
60413,4,5.0,0.55,0,0,0.0,0,724,已流失
60414,4,123.0,0.319006479,0,0,0.0,0,478,已流失
60415,4,3.0,0.775,0,0,0.0,0,800,已流失
60416,4,8.0,0.4,0,0,0.0,0,934,已流失
60417,4,52.5,0.766666667,0,0,0.0,0,900,已流失
60418,4,131.0,0.833333333,0,1,0.0,0,1500,已流失
60419,4,13.0,0.4,0,0,0.0,0,854,已流失
60420,4,55.5,0.53,0,0,1.0,488,0,未流失
60421,4,5.0,0.795,0,28,1.0,854,0,未流失
60422,4,3.0,0.325781497,0,1,0.0,0,454,已流失
60423,4,87.5,0.45,0,0,0.0,0,568,已流失
60424,4,34.0,0.38768797,0,1,0.0,0,544,已流失
60425,4,7.0,0.375,0,0,0.0,0,516,已流失
60426,4,8.0,0.782094082,0,0,0.0,0,854,已流失
60427,4,4.666666667,0.3,0,0,0.0,0,314,已流失
60428,4,87.5,0.626666667,0,18,1.0,700,0,未流失
60429,4,54.5,0.449280419,0,0,0.0,0,1072,已流失
60430,4,494.0,0.59,0,29,0.5,329,329,准流失
60431,4,469.0,0.517918552,0,0,0.5,388,303,准流失
60432,4,171.0,0.25,0,0,0.0,0,0,已流失
60433,4,7.0,0.4,0,26,0.0,0,868,已流失
60434,4,8.0,0.4,0,2,1.0,0,0,未流失
60435,4,483.0,0.37,0,0,0.5,0,494,准流失
60436,6,3.0,0.659333333,0,2,1.0,945,0,未流失
60437,4,4.0,0.6,0,0,0.0,0,690,已流失
60438,4,656.0,0.680815109,0,0,0.5,200,218,准流失
60439,4,2.0,0.675,0,0,0.0,0,540,已流失
60440,4,10.0,0.593013857,0,0,0.0,0,928,已流失
60441,4,263.0,0.40017537,0,0,0.333333333,0,500,已流失
60442,4,6.0,0.85,0,11,0.0,0,1124,已流失
60443,4,125.0,0.510442566,0,0,0.333333333,224,326,已流失
60444,4,122.0,0.671288424,0,0,0.0,0,1089,已流失
60445,4,5.0,0.55,0,0,0.0,0,662,已流失
60446,4,0.0,0.33,0,20,1.0,1214,0,未流失
60447,4,3.0,0.8,0,0,0.0,0,897,已流失
60448,4,1.0,0.815103339,0,0,0.0,0,1157,已流失
60449,4,4.0,0.679840849,0,0,0.0,0,941,已流失
60450,4,81.0,0.475,0,0,0.0,0,896,已流失
60451,4,4.0,0.25,0,0,0.0,0,0,已流失
60452,4,4.0,0.25,0,0,1.0,0,0,未流失
60453,4,76.0,0.957049486,0,0,0.0,0,1015,已流失
60454,4,4.0,0.25,0,0,0.0,0,0,已流失
60455,4,4.0,0.25,0,0,0.0,0,0,已流失
60456,4,4.0,0.25,0,0,0.0,0,0,已流失
60457,4,285.0,0.93,0,0,1.0,1000,0,未流失
60458,4,1.0,0.885,0,0,1.0,1000,0,未流失
60459,4,20.0,0.863777403,0,0,1.0,1110,0,未流失
60460,4,446.0,0.398808411,0,0,0.5,500,0,准流失
60461,4,492.0,0.644493392,0,0,0.5,413,200,准流失
60462,4,358.0,0.889,0,20,0.5,500,500,准流失
60463,4,31.0,0.25,0,4,0.333333333,0,0,已流失
60464,4,44.0,0.896666667,0,0,1.0,1500,0,未流失
60465,4,1.0,0.601282353,0,0,1.0,590,0,未流失
60466,4,419.0,0.39382659,0,22,0.5,0,329,准流失
60467,4,427.0,0.719148487,0,0,0.5,200,329,准流失
60468,4,97.5,0.356666667,0,23,1.0,354,0,未流失
60469,4,569.0,0.542026525,0,0,0.5,0,530,准流失
60470,4,3.0,0.509780439,0,0,0.0,0,666,已流失
60471,4,102.5,0.75,0,0,0.0,0,1000,已流失
60472,4,86.0,0.665840939,0,0,0.5,200,467,准流失
60473,4,171.0,0.360296401,0,4,0.5,0,412,准流失
60474,4,8.0,0.615232068,0,0,1.0,657,0,未流失
60475,4,3.0,0.9,0,0,0.0,0,1030,已流失
60476,4,8.0,0.9,0,0,1.0,1030,0,未流失
60477,4,31.0,0.9,0,16,0.0,0,1030,已流失
60478,4,75.0,0.95,0,0,0.5,500,500,准流失
60479,4,300.0,0.585,0,0,0.5,770,308,准流失
60480,4,183.0,0.710320334,0,0,1.0,845,0,未流失
60481,4,618.0,0.503451852,0,0,0.5,0,610,准流失
60482,4,2.0,0.452142857,0,24,1.0,422,0,未流失
60483,4,0.0,0.587039171,0,0,0.0,0,634,已流失
60484,4,18.0,0.785,0,0,1.0,854,0,未流失
60485,4,8.0,0.25,0,9,1.0,0,0,未流失
60486,4,67.5,0.352774506,0,0,0.666666667,0,314,准流失
60487,4,1.0,0.840462428,0,0,0.0,0,1200,已流失
60488,5,169.0,0.376960712,0,2,1.0,479,0,未流失
60489,4,48.0,0.539962825,0,0,0.0,0,506,已流失
60490,4,34.0,0.965527066,0,0,0.0,0,1146,已流失
60491,4,69.0,0.425,0,0,0.0,0,428,已流失
60492,4,79.0,0.425,0,0,0.0,0,428,已流失
60493,4,3.0,0.425,0,0,0.0,0,428,已流失
60494,4,2.0,0.92,0,0,1.0,1332,0,未流失
60495,4,63.0,0.875,0,0,0.0,0,700,已流失
60496,4,2.0,0.875,0,0,0.0,0,1000,已流失
60497,4,287.0,0.875,0,0,0.0,0,700,已流失
60498,4,116.0,0.436660929,0,0,1.0,715,0,未流失
60499,4,0.0,0.4,0,0,0.0,0,949,已流失
60500,4,106.0,0.425768262,0,0,1.0,434,0,未流失
60501,4,5.0,0.625,0,0,1.0,698,0,未流失
60502,4,28.0,0.625,0,0,1.0,874,0,未流失
60503,4,627.0,0.917309783,0,0,0.5,500,515,准流失
60504,4,194.0,0.527265625,0,0,0.0,0,721,已流失
60505,4,1.0,0.76,1,1,1.0,893,0,未流失
60506,4,1.0,0.76,0,0,1.0,893,0,未流失
60507,4,92.0,0.353715484,0,0,1.0,0,0,未流失
60508,4,404.0,0.770098935,0,0,0.5,689,202,准流失
60509,4,57.0,0.484573755,0,0,1.0,788,0,未流失
60510,4,279.5,0.28396968,0,0,0.333333333,0,844,已流失
60511,4,58.0,0.656688312,0,0,0.0,0,557,已流失
60512,4,24.0,0.462373114,0,0,1.0,349,0,未流失
60513,4,192.0,0.528932496,0,0,1.0,500,0,未流失
60514,4,2.0,0.63,0,27,1.0,542,0,未流失
60515,4,156.0,0.425073622,0,0,0.5,0,443,准流失
60516,4,1.0,0.58,0,0,1.0,572,0,未流失
60517,4,4.0,0.5,0,0,0.0,0,826,已流失
60518,4,4.0,0.7,0,0,0.0,0,964,已流失
60519,4,27.0,0.886040386,0,0,0.0,0,1121,已流失
60520,4,577.0,0.824905969,0,0,0.5,667,515,准流失
60521,4,40.0,0.468981869,0,0,1.0,500,0,未流失
60522,4,140.0,0.301200358,0,22,0.333333333,0,0,已流失
60523,4,170.5,0.613333333,0,29,0.333333333,0,700,已流失
60524,4,52.5,0.613333333,0,0,1.0,700,0,未流失
60525,4,79.0,0.5175154,0,16,1.0,700,0,未流失
60526,4,158.0,0.269521262,0,0,0.333333333,0,0,已流失
60527,4,28.5,0.58,0,0,1.0,600,0,未流失
60528,4,110.0,0.903590664,0,0,0.5,530,500,准流失
60529,4,2.0,0.67,0,0,1.0,528,0,未流失
60530,4,51.0,0.625,0,0,1.0,594,0,未流失
60531,4,394.0,0.775,0,0,0.5,610,244,准流失
60532,4,94.5,0.516666667,0,12,0.0,0,488,已流失
60533,4,0.0,0.775,0,0,0.0,0,854,已流失
60534,4,362.0,0.65887287,0,0,0.5,200,395,准流失
60535,4,38.0,0.852671756,0,0,0.0,0,768,已流失
60536,4,93.0,0.518653251,0,0,0.0,0,672,已流失
60537,4,3.0,0.25,0,0,1.0,0,0,未流失
60538,4,652.0,0.664662698,1,1,0.5,500,331,准流失
60539,4,12.0,0.487554585,0,0,1.0,823,0,未流失
60540,4,429.0,0.495,0,7,0.5,0,400,准流失
60541,4,111.0,0.365,0,0,1.0,0,0,未流失
60542,4,344.0,0.547899618,0,1,0.5,262,354,准流失
60543,4,150.0,0.486246973,0,0,0.0,0,815,已流失
60544,4,42.0,0.560603015,0,0,1.0,943,0,未流失
60545,4,133.0,0.575,0,0,0.0,0,658,已流失
60546,4,394.0,0.825711934,0,11,0.5,863,200,准流失
60547,4,3.0,0.401561249,0,0,1.0,472,0,未流失
60548,4,5.0,0.45,0,1,0.0,0,672,已流失
60549,4,5.0,0.45,0,1,0.0,0,672,已流失
60550,4,4.0,0.45,0,1,1.0,672,0,未流失
60551,4,2.0,1.0,0,0,0.0,0,1000,已流失
60552,4,65.0,0.575,0,0,0.5,0,770,准流失
60553,4,39.0,0.588749266,0,13,1.0,568,0,未流失
60554,4,47.0,0.569613636,0,0,1.0,979,0,未流失
60555,4,1.0,0.4,0,0,0.0,0,1058,已流失
60556,4,664.0,0.493540128,0,0,0.5,266,516,准流失
60557,4,0.0,0.689202201,0,9,0.0,0,884,已流失
60558,4,67.0,0.865,0,0,1.0,1000,0,未流失
60559,4,148.0,0.342775496,0,0,1.0,0,0,未流失
60560,4,142.0,0.371558442,0,0,0.0,0,202,已流失
60561,4,18.0,0.425,0,29,0.0,0,435,已流失
60562,4,3.0,0.67,0,0,1.0,552,0,未流失
60563,4,49.0,0.576526498,0,3,1.0,634,0,未流失
60564,4,82.0,0.49,0,9,1.0,739,0,未流失
60565,4,459.0,0.308510638,1,2,0.5,680,0,准流失
60566,4,287.0,0.295,0,0,0.5,0,0,准流失
60567,4,2.0,0.771814672,0,0,1.0,873,0,未流失
60568,4,558.0,0.77,0,0,0.5,610,244,准流失
60569,4,3.0,0.574617596,0,0,1.0,675,0,未流失
60570,4,22.0,0.75,0,0,0.0,0,893,已流失
60571,4,2.0,0.75,0,0,0.0,0,893,已流失
60572,4,105.0,0.347546973,0,0,0.0,0,303,已流失
60573,4,262.0,0.465,0,0,1.0,768,0,未流失
60574,4,42.0,0.726036364,0,0,0.0,0,834,已流失
60575,4,274.0,0.35,0,0,0.5,0,544,准流失
60576,4,10.0,0.35,0,8,1.0,0,0,未流失
60577,4,3.0,0.589716312,0,0,0.0,0,716,已流失
60578,4,11.0,0.67,0,0,1.0,527,0,未流失
60579,4,46.0,0.371923937,0,0,0.0,0,479,已流失
60580,4,3.5,0.4,0,0,0.0,0,934,已流失
60581,4,2.0,0.442391304,0,0,1.0,422,0,未流失
60582,4,7.5,0.381407804,0,0,0.0,0,484,已流失
60583,4,3.0,0.403643725,0,0,0.0,0,646,已流失
60584,4,516.0,0.421701227,2,5,0.5,256,649,准流失
60585,4,114.0,0.540531742,0,0,0.666666667,400,276,准流失
60586,4,4.0,0.415,0,20,1.0,454,0,未流失
60587,4,81.0,0.743208955,0,0,0.5,500,270,准流失
60588,4,95.0,0.737061436,0,0,1.0,838,0,未流失
60589,4,4.0,0.34,0,0,1.0,0,0,未流失
60590,4,195.0,0.563242784,0,0,0.5,228,377,准流失
60591,4,98.0,0.456516751,0,0,0.5,0,500,准流失
60592,4,63.0,0.475,0,0,0.5,392,392,准流失
60593,4,4.0,0.25,0,12,0.0,0,0,已流失
60594,4,3.0,0.55,0,0,1.0,572,0,未流失
60595,4,243.0,0.495648056,0,0,0.5,329,434,准流失
60596,4,6.0,0.38,0,0,1.0,0,0,未流失
60597,4,173.5,0.495775561,1,26,0.666666667,500,671,准流失
60598,4,3.0,0.6,0,0,0.0,0,614,已流失
60599,4,118.0,0.925,0,0,0.0,0,1000,已流失
60600,4,6.0,0.610535055,0,0,1.0,597,0,未流失
60601,4,541.0,0.750340136,0,0,0.5,638,229,准流失
60602,4,2.0,0.569931074,0,0,0.0,0,792,已流失
60603,4,21.0,0.415,0,0,1.0,428,0,未流失
60604,4,194.5,0.459791377,0,0,0.333333333,329,480,已流失
60605,4,659.0,0.774539063,0,0,0.5,268,500,准流失
60606,4,192.0,0.310460382,0,0,0.0,0,500,已流失
60607,4,1.0,0.505,0,0,1.0,370,0,未流失
60608,4,4.5,0.4,0,6,0.0,0,894,已流失
60609,4,61.5,0.287465893,0,0,1.0,0,0,未流失
60610,4,42.0,0.855,2,3,1.0,1000,0,未流失
60611,4,21.0,1.0,0,0,0.0,0,1146,已流失
60612,4,1.0,0.55,0,0,0.0,0,642,已流失
60613,4,13.0,0.65,0,1,1.0,946,0,未流失
60614,4,179.0,0.509340886,0,0,1.0,515,0,未流失
60615,4,73.0,0.561909091,0,0,1.0,979,0,未流失
60616,4,6.0,0.660093583,0,0,0.0,0,834,已流失
60617,4,3.0,0.475,0,0,0.0,0,808,已流失
60618,4,373.0,0.342688433,0,1,0.5,0,608,准流失
60619,4,8.0,0.374099355,0,0,0.0,0,345,已流失
60620,4,195.0,0.565,0,0,0.5,329,329,准流失
60621,4,285.0,0.76,0,0,0.5,610,244,准流失
60622,4,2.0,0.85,0,0,0.0,0,1000,已流失
60623,4,2.0,0.85,0,0,0.0,0,1000,已流失
60624,4,5.0,0.85,0,0,0.0,0,1000,已流失
60625,4,46.0,0.85,0,0,0.0,0,1000,已流失
60626,4,29.0,0.85,0,0,0.0,0,1000,已流失
60627,4,40.0,0.85,0,0,0.0,0,1000,已流失
60628,4,7.0,0.85,0,0,0.0,0,1000,已流失
60629,4,11.0,0.85,0,0,0.0,0,1000,已流失
60630,4,226.0,0.534065041,0,1,0.0,0,695,已流失
60631,4,285.0,0.513,0,0,0.333333333,500,529,已流失
60632,4,7.0,0.901648352,0,0,0.0,0,1000,已流失
60633,4,2.0,0.555,0,0,1.0,815,0,未流失
60634,4,433.0,0.860524476,0,0,0.5,530,515,准流失
60635,4,157.0,0.85,0,11,0.0,0,700,已流失
60636,4,2.0,0.85,0,0,0.0,0,700,已流失
60637,4,106.0,0.85,0,0,0.0,0,700,已流失
60638,4,40.0,0.85,0,0,0.0,0,700,已流失
60639,4,158.0,0.85,0,0,0.5,200,500,准流失
60640,4,36.0,0.675490734,0,0,1.0,500,0,未流失
60641,4,1.0,0.75,0,0,0.0,0,933,已流失
60642,4,2.0,0.25,0,0,0.0,0,0,已流失
60643,4,234.0,0.25,0,24,0.0,0,0,已流失
60644,4,4.0,0.25,0,28,0.0,0,0,已流失
60645,4,4.0,0.25,0,0,1.0,0,0,未流失
60646,4,148.0,0.441184388,0,0,1.0,384,0,未流失
60647,4,2.0,0.375,0,0,0.0,0,420,已流失
60648,4,189.0,0.501986721,0,0,1.0,499,0,未流失
60649,4,3.0,0.700427655,0,0,0.0,0,771,已流失
60650,4,128.0,0.271450276,0,0,0.5,526,0,准流失
60651,4,106.0,0.37491034,0,0,0.5,0,677,准流失
60652,4,88.5,0.628974359,0,0,0.666666667,1062,0,准流失
60653,4,8.0,0.564818653,0,0,1.0,443,0,未流失
60654,4,3.0,0.375,0,0,0.0,0,479,已流失
60655,4,128.0,0.8,0,1,0.0,0,1128,已流失
60656,4,2.0,0.38,0,1,1.0,0,0,未流失
60657,4,2.0,1.0,0,0,0.0,0,1022,已流失
60658,4,62.0,1.0,0,0,0.5,511,511,准流失
60659,4,2.0,1.0,0,5,0.0,0,1022,已流失
60660,4,12.0,0.755,0,0,1.0,854,0,未流失
60661,4,31.0,0.525,0,0,0.0,0,828,已流失
60662,4,356.0,0.771867612,0,0,0.5,646,200,准流失
60663,4,8.0,0.26421365,0,0,1.0,664,0,未流失
60664,4,11.0,0.388295004,0,15,1.0,0,0,未流失
60665,4,581.0,0.512401884,0,0,0.5,500,484,准流失
60666,4,58.0,0.845,0,0,1.0,1000,0,未流失
60667,4,1.0,0.845,0,0,1.0,1000,0,未流失
60668,4,1.0,0.845,0,0,1.0,1000,0,未流失
60669,4,2.0,0.845,0,0,1.0,1000,0,未流失
60670,4,178.0,0.56,0,1,1.0,658,0,未流失
60671,4,0.0,0.661814489,0,0,0.0,0,874,已流失
60672,4,219.0,0.464736091,0,0,1.0,405,0,未流失
60673,4,314.0,1.0,0,0,0.0,0,1000,已流失
60674,4,173.0,0.502626159,0,0,1.0,515,0,未流失
60675,4,201.0,0.779600639,0,0,0.5,229,500,准流失
60676,4,4.0,0.55,0,0,0.0,0,652,已流失
60677,4,38.0,0.67,0,2,1.0,708,0,未流失
60678,4,5.0,0.445,0,0,1.0,418,0,未流失
60679,4,472.0,0.618908629,0,0,0.5,0,638,准流失
60680,4,23.0,0.43561858,0,0,0.0,0,404,已流失
60681,4,158.5,0.623854033,0,0,0.666666667,400,200,准流失
60682,4,0.0,0.734212509,0,0,0.0,0,829,已流失
60683,4,58.33333333,0.356921949,0,8,1.0,0,0,未流失
60684,4,106.5,0.519157783,1,2,0.666666667,1463,0,准流失
60685,4,1.0,0.75,0,0,0.0,0,488,已流失
60686,4,2.0,0.75,0,0,0.0,0,488,已流失
60687,4,3.0,0.75,0,0,0.0,0,488,已流失
60688,4,2.0,0.75,0,0,0.0,0,488,已流失
60689,4,1.0,0.75,0,0,0.0,0,854,已流失
60690,4,123.0,0.75,0,0,0.0,0,854,已流失
60691,4,0.0,0.75,0,0,0.0,0,488,已流失
60692,4,6.0,0.75,0,0,0.0,0,488,已流失
60693,4,2.0,0.75,0,0,1.0,854,0,未流失
60694,4,1.0,0.75,0,0,0.0,0,854,已流失
60695,4,4.0,0.75,0,0,0.0,0,488,已流失
60696,4,3.0,0.75,0,0,0.0,0,854,已流失
60697,4,4.0,0.75,0,0,1.0,488,0,未流失
60698,4,2.0,0.75,0,0,0.0,0,488,已流失
60699,4,2.0,0.75,0,0,0.0,0,488,已流失
60700,4,9.0,0.4,0,0,0.0,0,1047,已流失
